œ– √(2), ÏŒÏ	¡œ– √(2), ŒÏ	œ– √(4), ÏŒÏ	¡œ– √(4), ŒÏ	œ– √(5), ÏŒÏ	¡œ– √(5), ŒÏ	œ– √(7), ÏŒÏ	¡œ– √(7), ŒÏ	œ– √(8), ÏŒÏ	¡œ– √(8), ŒÏ	œ– √(10), ÏŒÏ	¡œ– √(10), ŒÏ	œ– √(13), ÏŒÏ	¡œ– √(13), ŒÏ	œ– √(14), ÏŒÏ	¡œ– √(14), ŒÏ	› √(16), ÏÍ¬	“– √(32), ÏŒÏ	
70.800	63.918	-2.000	8.745	-0.800	12.667	-34.800	94.764	-50.400	83.422	-46.800	73.193	-41.200	25.387	-54.800	108.756	-16.696	0.400	
70.800	63.918	-1.600	8.745	-0.400	12.614	-34.800	94.764	-50.400	83.422	-46.800	73.193	-39.600	25.387	-54.400	108.756	-14.841	0.000	
70.400	63.918	-1.600	8.745	0.000	12.561	-34.400	94.764	-50.800	83.422	-46.400	73.193	-38.000	25.387	-53.600	108.703	-5.565	-0.400	
70.400	63.918	-1.600	8.745	0.000	12.508	-34.400	94.764	-50.800	83.369	-45.600	73.193	-36.800	25.387	-52.400	108.756	-5.565	-0.800	
70.000	63.918	-1.200	8.692	-0.800	12.508	-34.000	94.764	-50.000	83.422	-45.200	73.193	-35.200	25.387	-52.000	108.756	-25.971	-0.800	
70.000	63.918	-0.800	8.692	-1.600	12.508	-33.600	94.764	-49.600	83.369	-44.400	73.193	-33.600	25.334	-51.600	108.756	-46.378	-0.800	
69.600	63.918	-0.400	8.745	-1.200	12.561	-33.600	94.764	-49.600	83.422	-43.600	73.193	-31.600	25.334	-51.600	108.756	-53.798	-0.800	
69.600	63.918	0.400	8.745	-0.400	12.614	-33.200	94.764	-49.200	83.422	-42.800	73.193	-30.000	25.334	-51.200	108.756	-59.363	-0.800	
69.200	63.918	0.800	8.745	-0.400	12.667	-32.800	94.764	-48.800	83.422	-41.600	73.193	-28.000	25.334	-51.200	108.756	-61.218	-0.800	
68.800	63.918	0.800	8.745	-1.600	12.667	-32.800	94.764	-47.600	83.369	-40.800	73.193	-26.800	25.334	-50.800	108.756	-64.929	-0.800	
68.000	63.918	1.200	8.745	-2.400	12.667	-32.400	94.764	-46.400	83.422	-39.600	73.193	-25.600	25.334	-50.000	108.756	-79.769	-0.800	
67.600	63.918	1.600	8.745	-1.600	12.614	-32.000	94.764	-46.000	83.422	-38.800	73.193	-24.000	25.387	-49.200	108.756	-92.755	-0.400	
67.200	63.918	2.000	8.745	-0.800	12.561	-31.600	94.764	-45.600	83.422	-38.000	73.193	-22.800	25.387	-48.400	108.756	-94.610	0.000	
66.800	63.918	2.400	8.692	-0.800	12.508	-31.200	94.764	-44.800	83.369	-37.200	73.193	-22.400	25.387	-47.600	108.756	-92.755	0.400	
66.400	63.918	2.400	8.692	-1.200	12.508	-30.800	94.764	-43.600	83.369	-36.400	73.193	-22.400	25.387	-46.800	108.703	-89.045	0.400	
66.000	63.918	2.800	8.692	-2.000	12.508	-30.400	94.764	-42.800	83.422	-36.000	73.193	-22.800	25.334	-45.600	108.756	-83.480	0.800	
65.200	63.918	3.200	8.745	-1.600	12.561	-30.000	94.764	-42.000	83.369	-35.600	73.193	-23.200	25.334	-44.400	108.703	-83.480	0.800	
64.800	63.918	3.600	8.745	-0.800	12.614	-29.200	94.764	-41.200	83.369	-35.200	73.193	-23.600	25.334	-43.600	108.756	-83.480	0.800	
64.400	63.918	3.600	8.745	-0.800	12.667	-28.800	94.764	-39.600	83.369	-34.800	73.193	-24.000	25.334	-42.400	108.756	-79.769	0.800	
63.600	63.918	3.600	8.745	-1.200	12.667	-28.400	94.764	-38.000	83.369	-34.400	73.193	-24.800	25.334	-40.800	108.703	-76.059	0.800	
62.800	63.918	3.600	8.745	-1.600	12.667	-28.000	94.764	-36.400	83.369	-34.000	73.193	-25.200	25.334	-39.200	108.703	-74.204	0.400	
62.400	63.918	3.600	8.745	-0.800	12.614	-27.600	94.764	-34.800	83.369	-34.000	73.193	-26.000	25.387	-37.600	108.703	-63.073	0.400	
61.200	63.918	3.600	8.745	0.000	12.561	-27.200	94.764	-32.800	83.369	-33.600	73.193	-26.800	25.387	-36.800	108.703	-55.653	-0.400	
60.400	63.918	2.800	8.745	0.400	12.508	-26.400	94.764	-30.800	83.369	-33.200	73.193	-28.000	25.387	-35.600	108.703	-64.929	-0.800	
59.600	63.918	2.000	8.692	0.000	12.508	-26.000	94.764	-28.400	83.369	-33.200	73.193	-28.800	25.387	-34.000	108.703	-68.639	-1.600	
58.400	63.918	0.800	8.745	-0.400	12.508	-25.600	94.764	-26.800	83.369	-33.200	73.193	-29.600	25.387	-32.400	108.703	-55.653	-2.400	
57.600	63.918	0.400	8.745	0.000	12.561	-24.800	94.764	-25.200	83.369	-32.800	73.193	-30.000	25.334	-31.200	108.703	-51.943	-2.800	
56.400	63.918	0.000	8.745	0.800	12.614	-24.000	94.764	-24.000	83.369	-32.400	73.193	-29.600	25.334	-30.400	108.703	-63.073	-3.200	
55.600	63.918	-0.800	8.745	1.200	12.667	-23.600	94.764	-22.400	83.369	-31.600	73.193	-29.200	25.334	-29.200	108.703	-68.639	-3.600	
54.400	63.918	-1.200	8.745	0.400	12.667	-22.800	94.764	-20.400	83.369	-31.200	73.193	-28.800	25.334	-28.400	108.703	-63.073	-4.000	
53.600	63.918	-2.000	8.745	0.000	12.667	-21.600	94.764	-19.200	83.369	-30.800	73.193	-28.400	25.387	-27.200	108.703	-64.929	-4.400	
52.400	63.918	-2.000	8.745	0.400	12.614	-20.800	94.764	-18.400	83.369	-30.400	73.193	-28.000	25.387	-26.000	108.703	-64.929	-4.800	
51.200	63.918	-2.000	8.745	1.200	12.561	-20.000	94.764	-17.600	83.369	-29.600	73.193	-27.600	25.387	-24.800	108.703	-59.363	-4.800	
50.400	63.918	-1.600	8.692	0.800	12.508	-18.800	94.764	-16.800	83.369	-28.800	73.193	-26.800	25.387	-23.600	108.703	-59.363	-4.800	
49.200	63.918	-1.200	8.692	0.000	12.508	-18.000	94.764	-15.200	83.369	-28.400	73.193	-26.000	25.387	-22.400	108.703	-64.929	-4.800	
48.400	63.918	-0.400	8.692	-0.800	12.508	-16.800	94.764	-13.600	83.369	-27.600	73.193	-25.200	25.334	-21.200	108.703	-64.929	-4.800	
47.200	63.918	0.400	8.745	-0.400	12.561	-15.600	94.764	-12.400	83.369	-27.200	73.193	-24.800	25.334	-20.400	108.703	-59.363	-4.400	
46.000	63.918	1.200	8.745	0.000	12.614	-14.800	94.764	-11.600	83.369	-26.400	73.193	-24.800	25.334	-20.000	108.703	-53.798	-4.400	
44.800	63.918	2.000	8.745	-0.400	12.667	-13.600	94.764	-10.000	83.369	-26.000	73.193	-25.200	25.334	-19.200	108.703	-50.088	-4.000	
44.000	63.918	2.400	8.745	-2.000	12.667	-12.400	94.764	-8.400	83.369	-25.200	73.193	-25.200	25.334	-18.400	108.703	-42.667	-3.600	
42.800	63.918	2.800	8.745	-3.200	12.667	-11.200	94.764	-7.200	83.369	-24.800	73.193	-24.800	25.334	-18.000	108.703	-46.378	-3.200	
41.600	63.971	3.200	8.745	-3.200	12.614	-10.000	94.764	-6.400	83.369	-24.000	73.193	-24.000	25.334	-18.000	108.703	-63.073	-3.200	
40.800	63.918	4.000	8.692	-3.200	12.561	-8.800	94.764	-5.600	83.369	-23.600	73.193	-23.200	25.387	-18.000	108.703	-79.769	-2.400	
39.600	63.971	4.400	8.692	-4.000	12.561	-7.200	94.764	-4.800	83.369	-22.800	73.193	-23.200	25.387	-18.000	108.703	-81.624	-2.000	
38.800	63.918	4.400	8.692	-5.600	12.508	-6.000	94.764	-3.600	83.369	-22.000	73.193	-22.800	25.387	-17.200	108.703	-68.639	-1.200	
37.600	63.918	4.800	8.692	-7.200	12.508	-4.400	94.764	-3.200	83.369	-21.200	73.193	-22.800	25.387	-16.400	108.703	-66.784	-0.800	
36.400	63.971	5.200	8.692	-7.200	12.561	-3.200	94.764	-3.200	83.369	-20.400	73.140	-22.400	25.334	-15.600	108.703	-87.190	0.000	
35.600	63.971	5.600	8.745	-7.200	12.614	-1.600	94.764	-3.200	83.369	-19.600	73.193	-22.400	25.334	-14.800	108.703	-102.031	0.400	
34.400	63.918	6.000	8.745	-7.600	12.667	0.000	94.764	-2.400	83.369	-18.400	73.193	-22.800	25.334	-13.600	108.703	-87.190	0.800	
33.200	63.971	6.000	8.745	-8.800	12.667	1.600	94.764	-1.600	83.369	-17.600	73.140	-23.200	25.334	-12.400	108.703	-59.363	1.600	
32.400	63.971	6.400	8.745	-9.200	12.667	2.800	94.764	-0.400	83.316	-16.800	73.140	-24.000	25.387	-11.200	108.703	-48.233	2.000	
31.200	63.971	6.800	8.745	-8.000	12.614	4.400	94.711	0.000	83.369	-15.600	73.193	-24.800	25.387	-10.400	108.703	-53.798	2.000	
30.000	63.971	7.200	8.692	-6.800	12.561	5.600	94.764	1.200	83.369	-14.800	73.193	-26.000	25.387	-9.600	108.703	-51.943	2.400	
28.800	63.971	7.200	8.692	-6.400	12.508	6.800	94.764	2.800	83.316	-14.000	73.193	-26.800	25.387	-8.800	108.703	-44.522	2.800	
27.600	63.971	7.600	8.692	-6.800	12.508	8.000	94.764	5.200	83.316	-12.800	73.140	-27.600	25.387	-8.000	108.703	-42.667	3.200	
26.400	63.971	8.000	8.692	-7.200	12.508	9.200	94.764	7.200	83.316	-12.000	73.140	-28.000	25.334	-7.600	108.703	-46.378	3.200	
25.200	63.971	8.000	8.692	-6.000	12.561	10.400	94.764	8.800	83.369	-10.800	73.140	-28.000	25.334	-7.200	108.703	-50.088	3.600	
24.000	63.971	8.000	8.745	-4.800	12.614	11.600	94.764	9.600	83.369	-9.600	73.140	-28.400	25.334	-6.400	108.703	-51.943	4.000	
22.800	63.971	8.000	8.745	-4.000	12.667	12.400	94.711	10.800	83.369	-8.400	73.140	-28.800	25.334	-6.000	108.703	-57.508	4.000	
21.600	63.971	7.600	8.745	-4.400	12.667	13.600	94.711	12.000	83.316	-7.200	73.140	-28.400	25.334	-5.200	108.703	-70.494	4.000	
20.400	63.971	7.600	8.745	-4.800	12.667	14.800	94.711	12.800	83.369	-6.400	73.140	-28.000	25.334	-4.400	108.703	-96.465	4.400	
19.600	63.971	7.200	8.745	-4.400	12.614	16.000	94.711	12.800	83.369	-5.200	73.140	-28.000	25.387	-3.600	108.703	-105.741	4.400	
18.400	63.971	6.800	8.745	-3.600	12.614	17.200	94.711	12.800	83.316	-4.000	73.140	-27.600	25.387	-2.800	108.703	-92.755	4.400	
17.200	63.971	5.600	8.692	-4.400	12.561	18.400	94.711	12.800	83.316	-2.800	73.140	-27.600	25.387	-1.600	108.703	-90.900	4.400	
16.000	63.971	4.000	8.692	-5.600	12.508	19.600	94.711	13.600	83.316	-1.600	73.140	-27.200	25.334	-0.800	108.703	-94.610	4.000	
14.800	63.971	2.800	8.692	-6.400	12.508	20.800	94.711	13.600	83.316	-0.800	73.140	-26.400	25.334	0.000	108.703	-92.755	4.000	
13.600	63.971	1.600	8.745	-6.400	12.561	22.000	94.711	13.600	83.316	0.400	73.140	-24.800	25.334	0.400	108.703	-92.755	4.000	
12.000	63.971	0.800	8.745	-6.000	12.614	23.200	94.711	14.000	83.316	1.200	73.140	-23.200	25.334	0.800	108.703	-89.045	3.600	
10.800	63.971	0.000	8.745	-6.400	12.667	24.400	94.711	14.800	83.316	2.400	73.140	-21.600	25.334	0.800	108.703	-85.335	3.600	
9.600	63.971	-0.800	8.745	-7.600	12.667	25.200	94.711	16.000	83.316	3.600	73.140	-20.000	25.334	1.200	108.703	-81.624	3.600	
8.400	63.971	-1.200	8.745	-8.000	12.667	26.400	94.711	16.800	83.316	4.800	73.140	-18.000	25.334	1.600	108.703	-72.349	3.600	
6.800	63.971	-1.600	8.745	-7.200	12.614	27.200	94.711	17.600	83.316	6.000	73.140	-15.600	25.334	1.600	108.703	-57.508	3.600	
5.600	63.971	-1.200	8.745	-6.800	12.561	28.000	94.711	18.000	83.316	7.200	73.140	-12.800	25.387	1.600	108.703	-51.943	3.200	
4.000	63.971	-1.600	8.745	-6.400	12.508	28.400	94.711	19.200	83.316	8.400	73.140	-10.800	25.334	1.600	108.703	-53.798	3.200	
2.800	63.971	-1.600	8.745	-6.000	12.508	28.800	94.711	20.800	83.316	9.600	73.140	-8.000	25.334	2.000	108.703	-59.363	3.600	
1.200	63.971	-1.600	8.745	-5.600	12.508	29.200	94.711	22.000	83.316	10.800	73.140	-5.600	25.334	2.400	108.703	-63.073	3.600	
0.000	63.971	-1.600	8.745	-4.800	12.561	29.600	94.711	22.400	83.316	12.000	73.140	-3.200	25.334	3.200	108.703	-63.073	3.600	
-1.600	63.971	-1.600	8.745	-3.200	12.614	29.600	94.711	22.800	83.316	13.600	73.140	-1.200	25.281	3.200	108.703	-77.914	3.600	
-3.200	63.971	-1.600	8.745	-2.800	12.667	30.000	94.711	23.600	83.316	14.800	73.140	0.400	25.334	3.600	108.703	-94.610	3.600	
-4.800	63.971	-2.000	8.745	-2.800	12.667	30.000	94.711	24.800	83.316	16.000	73.140	2.000	25.281	4.000	108.703	-96.465	4.000	
-6.400	63.971	-2.400	8.745	-2.800	12.667	30.000	94.711	26.000	83.316	16.800	73.140	3.600	25.334	4.800	108.703	-90.900	4.000	
-8.000	63.971	-2.000	8.745	-1.200	12.614	30.000	94.711	26.400	83.316	18.000	73.140	4.800	25.334	5.200	108.703	-89.045	4.000	
-9.600	63.971	-2.000	8.745	0.000	12.561	30.000	94.711	26.800	83.316	19.200	73.140	5.600	25.334	6.000	108.703	-81.624	4.400	
-11.200	63.971	-1.600	8.692	0.400	12.508	30.000	94.711	27.200	83.316	20.000	73.140	6.400	25.334	6.800	108.703	-79.769	4.800	
-12.800	63.971	-1.200	8.692	0.000	12.508	30.000	94.711	28.400	83.316	21.200	73.140	7.200	25.334	7.200	108.703	-66.784	4.800	
-14.400	63.971	-0.800	8.692	0.000	12.508	30.000	94.711	29.200	83.316	22.000	73.140	7.600	25.334	8.000	108.703	-42.667	4.400	
-16.000	63.971	-0.400	8.745	1.200	12.561	30.000	94.711	29.600	83.316	22.800	73.140	8.000	25.334	8.400	108.703	-38.957	4.400	
-17.200	63.971	0.400	8.745	2.000	12.614	30.000	94.711	30.000	83.316	23.200	73.140	8.000	25.281	9.200	108.703	-53.798	4.000	
-18.800	64.024	0.800	8.745	2.400	12.667	30.000	94.711	31.200	83.316	23.600	73.140	8.000	25.281	9.600	108.703	-55.653	4.000	
-20.000	63.971	0.800	8.745	1.600	12.667	30.400	94.711	32.000	83.316	24.400	73.140	8.000	25.334	10.400	108.703	-48.233	3.600	
-21.200	64.024	0.800	8.745	1.200	12.667	30.400	94.711	32.400	83.316	24.800	73.140	8.000	25.334	10.800	108.703	-48.233	3.600	
-22.000	63.971	0.800	8.745	2.000	12.614	30.400	94.711	32.000	83.316	25.200	73.140	7.600	25.334	10.800	108.703	-50.088	3.200	
-23.200	63.971	1.200	8.745	2.800	12.561	30.800	94.711	32.000	83.316	26.000	73.140	6.800	25.334	10.800	108.703	-57.508	2.800	
-24.000	63.971	1.200	8.745	2.400	12.508	31.200	94.711	32.000	83.316	26.000	73.140	6.400	25.334	10.800	108.703	-79.769	2.400	
-24.800	64.024	0.800	8.745	1.200	12.508	31.600	94.711	32.800	83.316	26.400	73.140	6.800	25.334	11.200	108.703	-96.465	2.400	
-25.600	64.024	0.800	8.692	0.000	12.508	32.000	94.711	32.800	83.316	26.800	73.140	7.200	25.334	11.200	108.703	-96.465	2.000	
-26.400	63.971	1.200	8.692	0.000	12.561	32.000	94.711	32.800	83.316	26.800	73.140	7.600	25.281	12.000	108.703	-94.610	2.000	
-26.800	64.024	1.200	8.745	0.400	12.614	32.400	94.711	32.800	83.316	27.200	73.140	8.400	25.281	12.400	108.650	-92.755	1.600	
-27.600	64.024	1.600	8.745	-0.400	12.667	32.400	94.711	33.200	83.316	27.600	73.087	9.600	25.281	12.800	108.703	-83.480	1.600	
-28.000	64.024	1.600	8.745	-1.600	12.667	32.800	94.711	34.400	83.316	28.000	73.140	10.400	25.334	12.800	108.703	-79.769	1.600	
-28.400	64.024	2.000	8.745	-2.800	12.667	32.800	94.711	35.200	83.316	28.000	73.140	11.600	25.334	13.200	108.703	-85.335	1.600	
-28.800	64.024	2.400	8.692	-2.400	12.614	32.800	94.711	35.600	83.316	28.000	73.140	12.400	25.334	13.600	108.703	-83.480	1.600	
-29.200	63.971	2.800	8.745	-1.600	12.561	32.800	94.711	36.000	83.316	28.400	73.140	13.200	25.334	14.000	108.703	-76.059	1.600	
-29.600	63.971	2.800	8.692	-1.600	12.508	33.200	94.711	36.800	83.316	28.400	73.140	14.000	25.334	14.800	108.703	-79.769	1.600	
-30.000	64.024	2.800	8.692	-2.000	12.508	33.200	94.711	37.200	83.316	28.000	73.140	14.000	25.334	15.600	108.703	-85.335	1.600	
-30.400	64.024	3.200	8.692	-1.600	12.508	33.600	94.711	37.200	83.316	28.000	73.140	13.600	25.334	16.400	108.650	-81.624	1.600	
-30.800	64.024	3.200	8.692	-1.200	12.561	34.000	94.711	36.400	83.316	27.600	73.140	13.200	25.281	16.800	108.703	-72.349	2.000	
-31.200	64.024	3.600	8.745	0.000	12.614	34.400	94.711	36.000	83.316	27.200	73.140	13.200	25.281	17.200	108.703	-68.639	1.600	
-31.600	64.024	3.600	8.745	0.000	12.667	34.800	94.711	36.000	83.316	27.200	73.087	12.400	25.281	17.600	108.650	-64.929	1.600	
-32.400	64.024	3.600	8.745	-0.400	12.667	35.600	94.711	36.000	83.316	26.800	73.140	12.400	25.281	18.400	108.703	-61.218	1.600	
-32.800	64.024	3.600	8.745	-0.400	12.667	36.000	94.711	35.600	83.316	26.800	73.140	12.400	25.334	19.600	108.703	-68.639	1.600	
-33.200	64.024	4.000	8.745	0.400	12.614	36.400	94.711	34.400	83.316	26.400	73.140	12.400	25.334	20.000	108.703	-79.769	1.200	
-33.600	64.024	4.400	8.745	1.600	12.561	36.800	94.711	33.600	83.316	26.000	73.140	12.400	25.334	20.400	108.703	-87.190	0.800	
-34.400	64.024	4.000	8.692	2.000	12.508	37.200	94.711	32.800	83.316	25.600	73.140	12.800	25.334	20.800	108.703	-92.755	0.400	
-34.800	64.024	3.600	8.692	1.600	12.508	37.600	94.711	32.400	83.316	25.600	73.140	13.200	25.334	20.800	108.703	-81.624	0.400	
-35.200	64.024	3.600	8.692	2.000	12.508	37.600	94.711	32.000	83.316	25.200	73.140	13.200	25.334	20.800	108.703	-64.929	0.400	
-36.000	64.024	3.600	8.745	2.400	12.561	37.600	94.711	30.800	83.316	25.200	73.140	12.800	25.334	20.800	108.650	-66.784	0.400	
-36.400	64.024	3.200	8.745	3.600	12.614	38.000	94.711	30.000	83.316	24.800	73.140	12.400	25.281	20.800	108.703	-74.204	0.400	
-37.200	64.024	2.800	8.745	3.600	12.667	38.400	94.711	29.200	83.316	24.800	73.140	11.600	25.281	20.800	108.650	-68.639	0.400	
-37.600	64.024	1.600	8.745	2.800	12.667	38.400	94.711	29.200	83.316	24.400	73.140	10.800	25.281	20.800	108.703	-51.943	0.400	
-38.400	64.024	0.800	8.745	2.800	12.667	38.800	94.711	29.200	83.316	24.400	73.140	10.000	25.334	20.800	108.650	-53.798	0.400	
-38.800	64.024	0.800	8.745	3.600	12.614	39.200	94.711	28.800	83.316	24.400	73.140	9.600	25.334	20.400	108.703	-72.349	0.400	
-39.600	64.024	0.800	8.745	4.000	12.561	39.200	94.711	28.400	83.316	24.400	73.140	9.600	25.334	20.000	108.650	-72.349	0.400	
-40.000	64.024	0.800	8.692	3.600	12.508	39.600	94.711	28.400	83.316	24.400	73.140	10.400	25.334	19.600	108.703	-61.218	0.400	
-40.400	64.024	0.800	8.692	2.000	12.508	39.600	94.711	29.200	83.316	24.800	73.140	11.600	25.334	19.600	108.650	-51.943	0.400	
-41.200	64.024	1.200	8.692	0.800	12.508	40.000	94.711	29.600	83.316	24.800	73.140	12.800	25.281	20.400	108.650	-59.363	0.400	
-41.600	64.024	1.600	8.692	0.800	12.561	40.000	94.711	29.200	83.316	25.200	73.140	14.000	25.281	20.800	108.650	-66.784	0.400	
-42.000	64.024	2.000	8.745	0.800	12.614	40.400	94.711	28.400	83.316	25.200	73.140	15.200	25.281	21.600	108.650	-72.349	0.000	
-42.400	64.024	2.800	8.745	-0.400	12.667	40.400	94.711	28.000	83.316	25.600	73.140	16.400	25.281	22.000	108.650	-79.769	0.000	
-42.800	64.024	2.800	8.745	-2.000	12.667	40.400	94.711	27.600	83.316	25.600	73.140	17.200	25.334	22.400	108.650	-79.769	0.000	
-43.200	64.024	3.200	8.745	-3.200	12.667	40.800	94.711	27.200	83.316	25.600	73.140	17.200	25.334	23.200	108.650	-68.639	0.000	
-43.600	64.024	4.000	8.745	-2.800	12.614	40.800	94.711	26.800	83.316	25.600	73.140	16.800	25.334	24.000	108.703	-55.653	0.000	
-44.000	64.024	4.400	8.692	-2.800	12.561	40.400	94.711	26.400	83.316	25.600	73.140	16.000	25.334	24.800	108.650	-57.508	0.400	
-44.400	64.024	4.000	8.692	-2.800	12.508	40.400	94.711	26.800	83.316	25.600	73.140	15.200	25.334	25.600	108.703	-68.639	0.400	
-44.400	64.024	3.600	8.692	-3.600	12.508	40.400	94.711	28.000	83.316	25.200	73.140	14.400	25.334	26.000	108.703	-66.784	0.400	
-44.800	64.024	3.600	8.692	-4.000	12.508	40.400	94.711	28.800	83.316	25.200	73.140	13.200	25.334	26.400	108.650	-55.653	0.800	
-44.800	64.024	3.600	8.745	-3.600	12.561	40.000	94.711	29.200	83.316	25.200	73.140	11.600	25.281	26.800	108.703	-51.943	0.800	
-45.200	64.024	3.600	8.745	-2.800	12.614	40.000	94.711	29.600	83.316	25.200	73.140	10.400	25.281	26.800	108.650	-55.653	0.800	
-45.200	64.024	3.200	8.745	-2.800	12.667	39.600	94.711	30.800	83.316	25.200	73.140	9.200	25.281	26.800	108.650	-46.378	0.800	
-45.200	64.024	3.200	8.745	-3.600	12.667	39.600	94.711	31.600	83.316	25.200	73.140	9.200	25.281	27.200	108.650	-40.812	1.200	
-45.600	64.024	2.800	8.745	-3.600	12.667	39.200	94.711	32.400	83.316	25.600	73.140	9.200	25.334	27.600	108.650	-55.653	1.200	
-45.600	64.024	3.200	8.745	-2.800	12.614	38.800	94.711	32.400	83.316	25.600	73.140	9.600	25.334	27.600	108.650	-61.218	1.600	
-46.000	64.024	3.200	8.745	-2.000	12.561	38.400	94.711	32.800	83.316	26.000	73.140	9.600	25.334	27.200	108.650	-50.088	1.600	
-46.000	64.024	2.800	8.692	-1.600	12.561	38.000	94.711	33.200	83.316	26.000	73.140	9.600	25.334	27.200	108.650	-37.102	1.600	
-46.000	64.024	2.800	8.692	-2.000	12.508	37.600	94.711	33.600	83.316	26.400	73.140	9.600	25.334	26.800	108.650	-29.682	2.000	
-46.400	64.024	2.800	8.745	-2.000	12.508	37.200	94.711	34.000	83.316	26.400	73.140	10.000	25.334	26.400	108.703	-24.116	2.000	
-46.400	64.024	2.800	8.692	-1.200	12.561	36.800	94.711	34.000	83.316	26.400	73.140	10.400	25.281	25.600	108.703	-27.827	2.400	
-46.400	64.024	2.800	8.745	-0.400	12.614	36.000	94.711	34.000	83.316	26.800	73.140	11.600	25.281	24.800	108.703	-31.537	2.400	
-46.400	64.024	2.800	8.745	-0.400	12.667	35.600	94.711	34.400	83.316	26.800	73.140	12.000	25.281	24.400	108.703	-20.406	2.400	
-46.800	64.024	2.400	8.745	-1.200	12.667	35.200	94.711	35.200	83.316	26.800	73.140	12.000	25.334	24.000	108.703	-11.131	2.800	
-46.800	64.024	2.000	8.745	-1.200	12.667	34.800	94.711	35.600	83.316	27.200	73.087	12.000	25.334	23.200	108.650	-22.261	2.800	
-46.800	64.024	2.000	8.745	-0.400	12.614	34.800	94.711	35.600	83.316	27.200	73.140	11.600	25.334	22.800	108.650	-22.261	2.800	
-46.800	64.024	2.000	8.745	0.400	12.561	34.800	94.711	35.600	83.316	27.200	73.140	11.600	25.334	22.000	108.650	0.000	3.200	
-46.800	64.024	2.000	8.692	0.400	12.508	34.400	94.711	36.000	83.316	27.200	73.140	12.000	25.334	21.600	108.650	14.841	3.200	
-46.800	64.024	2.000	8.692	0.000	12.508	34.400	94.711	36.400	83.316	27.200	73.140	12.800	25.334	22.000	108.650	12.986	3.200	
-46.800	64.024	2.000	8.692	0.000	12.508	34.800	94.711	36.400	83.316	27.600	73.140	13.200	25.281	22.000	108.650	11.131	3.200	
-46.800	64.024	2.400	8.692	0.800	12.561	34.800	94.711	36.400	83.316	27.600	73.140	13.200	25.281	22.400	108.650	5.565	3.200	
-46.800	64.024	2.800	8.745	1.600	12.614	35.200	94.711	36.400	83.316	27.600	73.087	13.200	25.281	22.800	108.650	-3.710	3.600	
-46.800	64.024	2.800	8.745	1.600	12.667	35.200	94.711	36.800	83.316	28.000	73.140	13.600	25.281	22.800	108.650	-1.855	3.600	
-46.400	64.024	2.800	8.745	0.800	12.667	35.200	94.711	37.600	83.316	28.000	73.140	14.400	25.281	22.800	108.650	7.420	4.000	
-46.400	64.024	2.800	8.745	0.400	12.667	35.600	94.711	38.000	83.316	28.400	73.140	16.000	25.334	23.200	108.703	14.841	4.000	
-46.400	64.024	3.200	8.745	0.800	12.614	35.600	94.711	37.600	83.316	28.800	73.140	17.200	25.281	23.200	108.650	20.406	4.000	
-46.000	64.024	3.600	8.692	1.600	12.561	36.000	94.711	37.200	83.316	29.200	73.140	18.800	25.334	23.200	108.650	11.131	4.000	
-46.000	64.024	3.600	8.692	2.000	12.508	36.400	94.711	37.200	83.316	29.600	73.140	19.600	25.334	23.200	108.703	3.710	4.000	
-46.000	64.024	3.200	8.692	1.600	12.508	36.400	94.711	37.600	83.316	29.600	73.140	20.800	25.334	23.600	108.650	5.565	3.600	
-46.000	64.024	2.800	8.692	1.200	12.508	36.400	94.711	38.000	83.316	30.000	73.087	21.600	25.281	23.600	108.650	7.420	3.600	
-45.600	64.024	2.800	8.692	2.000	12.561	36.400	94.711	37.600	83.316	30.400	73.140	22.400	25.281	24.000	108.650	1.855	3.200	
-45.600	64.024	2.800	8.745	2.800	12.614	36.400	94.711	36.800	83.316	30.800	73.140	23.200	25.281	24.000	108.650	-11.131	2.800	
-45.600	64.024	2.400	8.745	2.800	12.667	36.400	94.711	36.400	83.316	31.200	73.140	22.800	25.281	24.000	108.650	-12.986	2.800	
-45.200	64.024	2.000	8.745	2.000	12.667	36.800	94.711	36.800	83.316	31.200	73.140	22.400	25.281	24.400	108.650	-1.855	2.400	
-45.200	64.024	1.600	8.745	1.600	12.667	36.800	94.711	36.400	83.316	31.200	73.140	22.000	25.281	24.800	108.650	-7.420	2.000	
-45.200	64.024	1.600	8.692	2.000	12.614	36.800	94.711	36.000	83.316	31.200	73.140	21.600	25.334	24.800	108.650	-31.537	2.000	
-45.200	64.024	2.000	8.692	2.000	12.561	36.800	94.711	35.600	83.316	31.200	73.140	20.800	25.334	24.800	108.650	-48.233	1.600	
-45.600	64.024	1.600	8.745	0.800	12.561	37.200	94.711	35.200	83.316	31.200	73.140	20.400	25.334	25.200	108.650	-55.653	1.600	
-46.000	64.024	1.600	8.692	-1.200	12.508	37.200	94.711	35.200	83.316	31.200	73.140	19.600	25.334	25.600	108.650	-59.363	1.600	
-46.000	64.024	2.000	8.692	-2.400	12.508	37.600	94.711	35.200	83.316	31.200	73.140	18.800	25.281	26.000	108.703	-59.363	1.600	
-46.800	64.024	2.400	8.692	-2.800	12.561	37.600	94.711	34.800	83.316	30.800	73.087	18.000	25.281	26.000	108.650	-48.233	1.600	
